Tienda,Periodo,Área,Prod,VtaNeta,JEq,ProdMeta,VtaNetaMeta,JEqMeta,CAPO,CAPE,ProdUnid
P052 Brasil - PVH,202502,,71287,3811966,53.47369791666668,68211.0415305218,3723168,55.88488908052067,,,8360.467994876763
P135 Colonial - PVH,202509,FRESCOS,71277,633206,8.883729166666669,66143.03827579324,697979,9.573278556690342,10.5,10.5,9497.512634286933
1199 San Miguel - PVH,202504,SIN ELECTRO,71263,5120168,71.64781944444445,62642.553846099436,5397608,81.73625124830089,,,9137.962719265513
P220 Trujillo Valcarcel - PVS,202508,FRESCOS,71251,180754,2.5368413978494626,0,181599,Infinity,,,10175.042878865745
P052 Brasil - PVH,202501,,71241,3628386,50.931303763440866,76654.01311647859,3820388,47.33458839899921,,,8619.826306412626
P723 Puruchuco - PVH,202510,SIN ELECTRO,71229,5517314,77.45932795698917,70046.48305260057,5626413,78.7664656319267,,,8269.854088531381
P193 Trujillo Mansiche - PVS,202501,MULTIFUNCIONAL,71227,813024,11.276538978494626,103505.27397099507,1014394,7.854907086452726,13.5,12.5,10879.95928839315
P146 Tacna - PVH,202506,FRESCOS,71166,1238263,17.11145138888889,78677.45870513779,1191082,15.738467413400825,18.5,21.0,9340.381851172602
1198 Cusco Wanchaq - PVH,202503,,71148,2576570,36.16784274193548,68548.90710025337,2454686,37.587325735649486,,,9185.585282773807
V095 Monterrico - VIV,202505,,71144,5558760,78.13350134408607,66564.51130952344,5550094,83.50936017770631,,,8632.01198458834
V095 Monterrico - VIV,202505,SIN ELECTRO,71137,5558189,78.13350134408607,66552.6409671612,5549087,83.51567374677967,,,8623.385723273981
P120 Universitaria - PVH,202502,FRESCOS,71137,574006,8.0690625,63777.053449158906,602363,9.0001937837655,12.0,9.0,9084.852050656444
P769 Chiclayo Aventura - PVH,202510,FRESCOS,71122,631038,8.872594086021506,66938.78863867426,664743,9.427087834024746,11.0,10.5,8734.562772582603
P117 Izaguirre - PVH,202510,SIN ELECTRO,71091,3872332,54.46973790322583,69762.38752551128,4800603,55.50744516282408,,,7550.516595668131
P221 Barranca - PVH,202509,,71059,2151722,30.280833333333337,77132.20400938428,2167554,27.896549795701567,,,8857.27704543578
P109 Dasso - PVS,202503,,71034,5403159,75.05693548387097,75013.05347693576,5407039,72.02958004717546,,,8896.462008410817
P109 Dasso - PVS,202503,SIN ELECTRO,71019,5401995,75.05693548387097,74926.34272279762,5400077,72.0974102524338,,,8878.169228521143
P207 Villa Marina - PVS,202511,,71015,579949,8.166618055555556,58434.68511410132,646973,9.924732183763377,,,11909.159867448188
P207 Villa Marina - PVS,202511,MULTIFUNCIONAL,71015,579949,8.166618055555556,64211.73381676597,646973,9.031816547033852,10.5,9.0,11909.159867448188
P207 Villa Marina - PVS,202511,SIN ELECTRO,71012,579932,8.166618055555556,58433.14126629265,645586,9.924704327585681,,,11906.710873279006
V140 Libertadores - VIV,202511,FRESCOS,71000,1096803,15.447881944444445,68434.3109964615,1087165,16.027097285405738,19.5,15.0,8189.362169840794
P261 El Agustino - PVH,202510,ALMACÉN FRESCOS,70987,158353,2.2307325268817206,151422.6333041259,194394,1.0457657256689994,3.5,3.0,8112.868657229018
P259 Moquegua - PVH,202511,FRESCOS,70978,707315,9.918756944444446,52363.50799620629,570758,13.507777592961201,13.5,12.0,11014.591910248608
P258 Chaclacayo - PVS,202510,MULTIFUNCIONAL,70977,1038126,14.626283602150536,73492.75067140043,1230484,14.125554160323254,18.0,15.5,9944.13919190072
P159 Acho - PVH,202509,FRESCOS,70943,235591,3.3208680555555556,54087.14080530554,271018,4.355775078739053,4.5,4.5,9225.67518114616
P132 El Ejercito - PVS,202508,,70917,2982382,42.054428763440875,68258.78973815913,3249228,43.69227599024864,,,11343.225292236008
P144 Huacho - PVH,202502,,70899,3810704,53.74864583333335,80387.39976034696,4046501,47.40424956349593,,,8761.659995309956
P130 Chimbote - PVH,202505,SIN ELECTRO,70850,4195671,59.048575268817196,75348.96673146349,4568172,55.683197023165185,,,7707.526353143736
P191 Cine Rimac - PVS,202504,,70822,657392,9.282243055555558,66285.16563022026,698243,9.917627477425908,,,11856.1776869366
P191 Cine Rimac - PVS,202504,MULTIFUNCIONAL,70822,657392,9.282243055555558,66285.16563022026,698243,9.917627477425908,11.5,10.5,11856.1776869366
P262 Talara Municipalidad - PVH,202504,SIN ELECTRO,70797,3886563,53.39658333333334,67726.46534360261,4276848,57.38618057626304,,,9009.50045805053
P191 Cine Rimac - PVS,202504,SIN ELECTRO,70770,656908,9.282243055555558,66135.26510100091,696546,9.932789095148845,,,11794.662383299054
P207 Villa Marina - PVS,202505,MULTIFUNCIONAL,70769,585529,8.273783602150539,72994.97748812979,638148,8.021495315827952,10.5,9.0,12020.217687848404
SO03 Huanuco - PVO,202511,FRESCOS,70752,750763,10.61122222222222,65671.11879018643,638027,11.43215821248031,13.5,13.5,7363.742683322688
P201 Huaral - PVH,202506,,70744,3303749,46.65796527777778,74256.9674690963,3274226,44.490754640295926,,,8485.216567910655
P202 LurIn - PVH,202505,SIN ELECTRO,70704,4856859,68.69314516129029,82661.774115944,5012223,58.75580886018267,,,7453.248774646485
P201 Huaral - PVH,202504,,70689,3462550,48.925041666666665,69245.92571214796,3535540,50.003657173905864,,,9098.76232774457
P172 Puno - PVH,202504,SIN ELECTRO,70666,5055868,65.69033333333334,67118.18721391818,4845033,75.32783526894146,,,8598.659229414778
P333 Ves Placita - PVH,202510,FRESCOS,70625,652658,9.241129032258065,69853.37548654282,633547,9.343252426301632,10.0,10.5,8008.459760886639
P202 LurIn - PVH,202507,SIN ELECTRO,70614,4758837,67.39254704301077,92152.01106311924,5319117,51.64116577705992,,,7489.981936397955
V140 Libertadores - VIV,202508,FRESCOS,70601,1188821,16.838669354838714,85350.03354695054,1195059,13.928768046072728,19.5,19.0,7946.748474014544
P120 Universitaria - PVH,202508,SIN ELECTRO,70585,3852619,54.58094758064517,79278.1050689387,4625583,48.596250082539655,,,7902.762577778269
P117 Izaguirre - PVH,202502,FRESCOS,70550,509450,7.221145833333333,69644.39048256954,519089,7.315013692703709,8.5,8.5,8995.264948141308
P102 Chiclayo - PVH,202505,SIN ELECTRO,70538,6334455,86.09181451612892,79719.46157077284,6394852,79.45933195216625,,,7946.379616285509
V140 Libertadores - VIV,202510,FRESCOS,70538,1178733,16.710618279569893,75725.98266809623,1067427,15.565772651196074,19.5,19.0,7914.681419160762
P199 Grifo Kio - PVS,202512,,70518,1861936,26.403642473118243,68137.12612996585,1509344,27.326309689793973,,,8573.492472884018
P135 Colonial - PVH,202501,,70516,3637023,51.57725134408603,70196.30824498374,3729324,51.8121751831572,,,8246.436440796668
P037 Jockey Plaza - PVH,202502,,70511,4768710,67.6303125,68841.65268401145,5013216,69.27070725464351,,,7831.034035219044
P333 Ves Placita - PVH,202506,FRESCOS,70504,671670,9.526756944444447,62074.74812398458,700270,10.820340803613806,10.0,11.0,7928.26986564887
P102 Chiclayo - PVH,202504,SIN ELECTRO,70466,6277171,84.45684722222222,77631.45940174803,6286460,80.85860086070541,,,7833.135154326838
P199 Grifo Kio - PVS,202512,SIN ELECTRO,70465,1860528,26.403642473118243,68066.83429996557,1507585,27.33383944081767,,,8556.600864067012
P236 Pisco - PVH,202505,SIN ELECTRO,70455,3637990,51.63534946236561,74043.09697484018,3488049,49.133417275025494,,,7970.959319254384
P130 Chimbote - PVH,202504,SIN ELECTRO,70446,4204764,59.54170833333336,68259.3174902766,4423459,61.5998494359244,,,7738.483458024169
P080 Bolichera - PVH,202511,SIN ELECTRO,70443,4670269,66.29884722222221,72718.92420117575,5495552,64.22357716788785,,,8339.519511504832
P215 Magdalena - PVS,202502,,70440,955543,13.565312500000003,84249.26167001318,1026553,11.341855715515502,,,11379.721329678174
P117 Izaguirre - PVH,202501,SIN ELECTRO,70426,4418103,62.73411290322576,80378.73984327081,4938723,54.9660590426621,,,7311.472670500055
P215 Magdalena - PVS,202502,SIN ELECTRO,70425,955334,13.565312500000003,84122.26655163722,1024961,11.35649357965863,,,11372.570738786884
P112 Ceres - PVH,202502,SIN ELECTRO,70418,3350116,47.574947916666666,58280.17379485644,2782910,57.48294628962941,,,7901.298403067966
P132 El Ejercito - PVS,202507,,70411,2992467,42.499973118279584,69566.043170248,3250088,43.01620623551316,,,11219.818626071234
P291 La Curva - PVH,202507,FRESCOS,70375,818589,11.631901881720433,67905.82305863051,879846,12.054773407182212,12.5,13.5,8237.719074176677
P117 Izaguirre - PVH,202509,FRESCOS,70366,511968,7.2757708333333335,73103.78954370895,609199,7.003308353719375,8.5,9.0,7923.813341656239
P135 Colonial - PVH,202511,SIN ELECTRO,70362,3253383,46.237722222222246,62330.970665016655,3479017,52.19528406648038,,,8898.865476600991
P291 La Curva - PVH,202503,FRESCOS,70362,874256,12.425188172043013,80692.04672101646,905519,10.834472857314422,12.5,13.5,8768.561770770004
P120 Universitaria - PVH,202501,SIN ELECTRO,70332,4000689,56.8829502688172,75979.81075752387,4476144,52.654628645594954,,,7778.384435213653
P192 Sullana - PVH,202504,,70330,2803706,39.86480555555554,65592.68175539061,3004173,42.74419241548365,,,14804.844041632385
P238 Grifo Mexico - PVH,202509,FRESCOS,70301,170897,2.430944444444445,47362.7007568107,183934,3.6082553838618514,2.5,2.5,7042.838860068102
P236 Pisco - PVH,202502,FRESCOS,70258,637141,9.06859375,84954.81751529042,611181,7.499761504229299,10.0,9.5,8963.245817467563
P084 Comas - PVH,202501,SIN ELECTRO,70232,4219074,60.07331317204296,78722.95950783168,4774185,53.59394916524028,,,7688.8188883005805
P216 Proceres - PVS,202509,,70223,1018441,14.502881944444443,85196.49453410931,983476,11.954025873591037,,,10186.469183567444
P202 LurIn - PVH,202504,SIN ELECTRO,70223,4698438,66.89384722222223,84188.04324689052,5031129,55.80885228822007,,,7501.226433173452
P052 Brasil - PVH,202511,,70188,3659670,52.15525000000003,78285.19225704356,3798326,46.747925047993064,,,8435.34696890533
P134 Centro Civico - PVH,202503,SIN ELECTRO,70162,4697312,66.94907258064514,72025.58693327337,4741521,65.2172686124964,,,8214.698782235177
P201 Huaral - PVH,202505,,70149,3582672,51.06448252688171,71777.20046153163,3538124,49.913789016055354,,,8177.988483094128
P105 Salamanca - PVS,202509,,70113,2340837,33.38679166666667,70259.9260681143,2773529,33.31680861335733,,,9834.977055547166
P110 Corpac - PVS,202504,FRESCOS,70110,900210,12.839944444444447,85129.6998659027,966035,10.574566472312492,12.5,14.0,10128.518434226524
P216 Proceres - PVS,202505,SIN ELECTRO,70105,1045083,14.90750672043011,79764.51853615484,1100071,13.102109423832292,,,9364.164150178722
P109 Dasso - PVS,202510,,70051,4895921,69.60996639784945,75447.55624991596,5460769,64.8917164895643,,,8674.185482995066
P215 Magdalena - PVS,202507,,70041,1039442,14.840470430107528,73888.8160255785,1071057,14.067648338554653,,,10658.305661194188
P215 Magdalena - PVS,202507,SIN ELECTRO,70041,1039442,14.840470430107528,73811.24815471894,1069881,14.082431959708646,,,10658.305661194188
P109 Dasso - PVS,202510,SIN ELECTRO,70037,4894941,69.60996639784945,75426.29116055809,5450865,64.89701289408836,,,8657.564299853168
P110 Corpac - PVS,202506,FRESCOS,70020,875005,12.496458333333333,81223.00780140076,941808,10.772876721574818,12.5,12.0,9879.22311321541
P259 Moquegua - PVH,202502,SIN ELECTRO,70014,4257600,59.622187499999995,68438.88698344766,3893830,62.21025322971317,,,8533.703749128628
P130 Chimbote - PVH,202510,SIN ELECTRO,69996,3996561,56.80231854838709,74599.99009129521,4841567,53.573217169453,,,7774.333535766195
X210 Santa Cruz - PVE,202508,,69984,328881,4.699361559139785,53413.00596444527,379288,6.157321125474981,,,13454.893649760821
X210 Santa Cruz - PVE,202508,MULTIFUNCIONAL,69984,328881,4.699361559139785,53413.00596444527,379288,6.157321125474981,8.5,5.5,13454.893649760821
P198 Chorrillos Iglesias - PVS,202503,MULTIFUNCIONAL,69969,705803,10.08733870967742,77383.29497521675,775198,9.120871245222174,11.5,10.0,11047.47973745433
SO02 Pucallpa - PVO,202501,FRESCOS,69957,1404681,19.634482526881722,100969.44895241297,1374663,13.911945094025699,20.0,21.0,9251.62747484179
P181 Supermercados SKA - PVE,202507,,69935,719985,10.295080645161292,82577.29127739018,888569,8.718927914230742,,,11737.408784339528
X210 Santa Cruz - PVE,202508,SIN ELECTRO,69934,328644,4.699361559139785,53372.50035449311,378951,6.1575492588353775,,,13395.311088071046
P181 Supermercados SKA - PVE,202507,SIN ELECTRO,69928,719918,10.295080645161292,81155.16526823209,874173,8.870878860520408,,,11729.638082704705
P135 Colonial - PVH,202508,,69927,3498120,50.0252553763441,77089.00118231428,3970265,45.37768340942699,,,8322.5060395569
V093 Dos de Mayo - VIV,202509,FRESCOS,69915,1113297,15.923638888888888,69426.5341921304,1154871,16.03561236283337,17.0,20.0,8070.493239436129
P156 El Tambo Huancayo - PVS,202511,MULTIFUNCIONAL,69900,1656879,23.618097222222218,72130.82548251483,1579422,22.970463860858523,30.0,27.5,9465.03301670153
P723 Puruchuco - PVH,202507,SIN ELECTRO,69893,5718112,81.81268817204298,76477.30912227243,6399356,74.76873344037045,,,7899.166797221035
P236 Pisco - PVH,202503,FRESCOS,69884,620356,8.876922043010753,76514.22493011855,664670,8.107725466298321,10.0,9.5,9181.253322391183
P125 SJ Lurigancho - PVH,202504,FRESCOS,69881,573121,8.201423611111112,47339.330182595215,516154,12.10666136993028,11.5,9.0,7944.951277937012
P117 Izaguirre - PVH,202508,FRESCOS,69878,561013,8.028407258064519,78980.31512696028,628995,7.103195512681564,8.5,9.0,8019.530889557994
P130 Chimbote - PVH,202502,SIN ELECTRO,69864,4349442,62.255677083333325,70137.14665465943,4325210,62.013390014505994,,,7219.847266271735
P144 Huacho - PVH,202507,SIN ELECTRO,69844,3584288,51.3188440860215,73290.7989496534,3942720,48.90502561531909,,,8078.633051536855
P181 Supermercados SKA - PVE,202502,MULTIFUNCIONAL,69831,689677,9.876354166666665,80365.3230844295,757856,8.581771633960148,12.0,11.5,12101.865524769812
V095 Monterrico - VIV,202501,,69803,5320582,76.22237903225806,68388.9974410591,5172297,77.7988034491298,,,8895.712513946093
V095 Monterrico - VIV,202501,SIN ELECTRO,69791,5319622,76.22237903225806,68377.01046303683,5171378,77.79839954944613,,,8883.590089905654
V095 Monterrico - VIV,202508,,69789,5398976,77.36176075268818,71586.95244874615,5557073,75.41843974801812,,,8529.716665957227
SO05 Tarapoto - PVO,202511,SIN ELECTRO,69787,6581351,85.02428472222223,113221.34594866677,8376899,58.12818550120317,,,7002.530888029783
V095 Monterrico - VIV,202508,SIN ELECTRO,69782,5398434,77.36176075268818,71579.36838383826,5556481,75.41884822245649,,,8522.219421913696
P132 El Ejercito - PVS,202507,FRESCOS,69777,467553,6.7006653225806465,61657.631272294886,575774,7.583049175781253,12.5,6.5,9978.112139803157
P258 Chaclacayo - PVS,202508,MULTIFUNCIONAL,69729,1088181,15.60576612903226,71620.02338661696,1277129,15.193811011842527,18.0,16.5,9725.989659529278
P145 Piura - PVH,202509,SIN ELECTRO,69729,6656928,95.46920833333331,78916.83163718831,8031495,84.3537134207885,,,8654.879666698818
P215 Magdalena - PVS,202509,,69728,1006904,14.440465277777777,81223.637300053,1215443,12.396685785941072,,,10710.256008025288
P215 Magdalena - PVS,202509,SIN ELECTRO,69728,1006904,14.440465277777777,81182.709142887,1212398,12.402935558947432,,,10710.256008025288
P105 Salamanca - PVS,202509,SIN ELECTRO,69717,2327623,33.38679166666667,69252.32039200711,2735324,33.610760142394405,,,9525.992589384774
1198 Cusco Wanchaq - PVH,202506,,69711,2536119,36.38055555555556,77293.2659468277,2568338,32.811636420495816,,,8771.5540658166
P262 Talara Municipalidad - PVH,202506,SIN ELECTRO,69699,3639346,52.093902777777764,71360.28529330641,4656194,50.99960678466305,,,8902.815977877559
P143 Nvo Chimbote - PVH,202512,FRESCOS,69691,799316,11.469415322580636,74018.57378513263,737127,10.798854383770236,12.5,12.5,7566.123255572768
P145 Piura - PVH,202507,FRESCOS,69657,1453235,20.862869623655918,72119.38640456683,1559621,20.15040882139253,25.0,24.5,9904.349867848645
P223 Cusco Mall - PVH,202502,SIN ELECTRO,69651,5872082,84.30729166666663,83033.41012176928,6365600,70.71950412958513,,,7470.491787236674
P109 Dasso - PVS,202511,,69644,4911154,70.24004166666668,73537.18558203602,5441491,66.784627819639,,,8587.937530883675
P109 Dasso - PVS,202511,SIN ELECTRO,69626,4909910,70.24004166666668,73515.28971677567,5431758,66.78760852219823,,,8567.05200796554
P064 Miraflores - PVH,202506,ELECTRO,69624,122075,1.7533541666666668,135935.89787234043,208135,0.8980324690586325,2.0,2.5,6259.431328049809
P118 Alfonso Ugarte - PVH,202503,,69617,3465965,49.786041666666655,80360.20241763379,3956911,43.13037132469253,,,6940.491419532752
P206 La Paz - PVS,202505,,69598,1000164,14.370510752688176,84060.72520606611,1090567,11.898109819397856,,,10413.506003744971
P104 Arequipa - PVH,202510,,69594,4272846,61.34784946236561,81165.45187484792,5217601,52.64364949989388,,,6291.130062134661
P236 Pisco - PVH,202504,FRESCOS,69582,592925,8.521236111111111,84615.40964030026,552510,7.007299054871017,10.0,9.0,9011.551023667991
P107 Mercaderes - PVS,202508,,69567,2243869,32.25499327956989,59099.75875092664,2524542,37.96747951978429,,,10943.513983727202
P132 El Ejercito - PVS,202504,FRESCOS,69558,510314,7.336534722222223,69846.26004628654,559373,7.306243879941734,12.5,8.0,10325.888293084176
P769 Chiclayo Aventura - PVH,202509,FRESCOS,69554,621154,8.930541666666668,55854.937598133016,640240,11.120846906483026,11.0,11.0,8499.285131081073
P142 Chincha - PVH,202505,SIN ELECTRO,69535,3052140,43.89348118279572,67118.49033905817,3093803,45.473907034882636,,,8099.3979155917195
P142 Chincha - PVH,202508,SIN ELECTRO,69533,2857795,41.099690860215055,72677.84643860639,3165776,39.32140906808629,,,8216.039657049458
P109 Dasso - PVS,202505,,69526,5182625,73.65209005376344,65970.44423380945,5606297,78.55980856566578,,,8530.652416535126
P109 Dasso - PVS,202505,SIN ELECTRO,69514,5181749,73.65209005376344,65840.88816435884,5597192,78.70108339159674,,,8516.613439511593
P236 Pisco - PVH,202501,FRESCOS,69507,655926,9.436875,92668.35711794918,622173,7.078210085942614,10.0,10.5,9077.306947479965
P207 Villa Marina - PVS,202510,MULTIFUNCIONAL,69498,551640,7.937520161290323,64299.35128378082,657794,8.579252807160875,10.5,9.0,11625.657399905003
P115 Huancayo - PVH,202506,SIN ELECTRO,69486,6346369,91.33371527777777,78153.85593681043,7386078,81.2035340282022,,,8002.403359779138
P206 La Paz - PVS,202505,SIN ELECTRO,69460,998179,14.370510752688176,83908.08173711538,1088545,11.896100582150144,,,10412.253438661533
P120 Universitaria - PVH,202502,SIN ELECTRO,69436,4131416,59.50005208333332,79831.12627003866,4804903,51.75194843205611,,,7517.947688071003
P238 Grifo Mexico - PVH,202503,,69426,2086698,26.265806451612914,68787.72041901806,1779198,30.335322020979213,,,9029.084084545093
